content;label
"Search Engine Journal: The AI Slop Loop. “Last year, after spending a few days at a work summit in Austria, I asked Perplexity for the latest news related to SEO and AI search. It responded with details about a supposed ‘September 2025 “Perspective” Core Algorithm Update’ that Google had just rolled out, emphasizing ‘deeper expertise’ and ‘completion of the user journey.’ It sounded plausible […] 
 https://rbfirehose.com/2026/04/22/search-engine-journal-the-ai-slop-loop/";1
The health misinformation crisis is bigger than anyone thought: Most people worldwide believe at least one of 6 common medical myths https:// fortune.com/2026/04/22/health- misinformation-crisis-edelman-trust-barometer-global-survey/?utm_source=flipboard&utm_content=Econopass%2Fmagazine%2FFLIPBOARD+EXCHANGE+FEED+%F0%9F%97%9E%EF%B8%8F For years, the working theory about health misinformation was reassuringly simple: it was a fringe problem, confined to a narrow slice of the … # health   # misinformation   # crisis   # medical   # myths;0
"Liam Bartlett, pro-fossil-fuel reporter for channel seven's 'Spotlight' program dug for dirt on renewable energy. Here’s what he left out and got completely wrong.. ""Spotlight reporter Liam Bartlett, who a decade ago spent two years working for Shell, reported from the Shabara mine in Congo’s Kolwezi region. “Almost 80% of the world’s cobalt is mined in places like this,” said Bartlett, claiming cobalt was the mineral behind every battery – from electric vehicles to home batteries and the “monster” batteries being installed across Australia to store renewable energy. .. but there were two big problems with Spotlight’s attempt to link every battery to these appalling conditions. According to an industry group representing companies that produce cobalt, about 99% of the mineral is gathered as a by-product of mining other minerals, chiefly nickel and copper. Spotlight focused on batteries for renewable energy, but about a third of all cobalt is used in laptops and smartphones. Other uses include jet engines, medical implants, car tyres and pigments. A Seven spokesperson said “some estimates put the percentage of cobalt mined in artisanal mines at 30%” and that this ore was mixed with cobalt from industrial mines. Second, there’s a problem with Bartlett’s claim that cobalt is in every battery. “That’s not true,” says Prof Neeraj Sharma, a battery technology expert at the University of New South Wales. Sharma says battery manufacturers have been moving away from using cobalt because it is toxic, expensive and “ethically fraught”. Sharma says many electric vehicle companies and large battery manufacturers now use cobalt-free lithium iron phosphate (LFP) technology. He says last year about half of EV batteries and 90% of home and grid-scale batteries used cobalt-free technology. None of this crucial context was presented to Spotlight’s viewers. A Seven spokesperson said battery technology was evolving and was “essential to our renewable future” but did not say why this hadn’t been explained in the program. Prof Susan Park, a renewables governance expert at the University of Sydney who reviewed the segment, says artisanal workers are in the region “because of extreme poverty”. To blame China for the abuses – as Bartlett did – “denies the agency of the Congolese government”, and the problem existed “well before Chinese companies became involved in cobalt”, she says."" https://www. theguardian.com/environment/20 26/apr/22/channel-seven-7news-spotlight-clean-energy-investigation-ignores-fundamental-facts # FossilFuelLies   # LobbyInfluence   # Propaganda   # News   # Environment   # ClimateChange   # AUSPol   # Misinformation";0
https:// about.iftas.org/2025/10/05/coo rdinated-pro-russian-propaganda-network-targeting-activitypub-and-atproto-services/ # spam   # misinformation;
"Purity crusades lead nowhere good - even from the best intentions of delivering justice to the oppressed As someone who’s combative and self-righteous myself, I get those folks, honestly. I could very easily be a crusader in their vein. The ever-ongoing escalation against those who think they can ‘get away’ with just a little bit of assistance towards bad causes? “Fuck them! They deserve nothing! Humiliate them, ostracize them, cast them out!” The voice of God in your head is overwhelmingly, and it feels good to do so, to beat back every little inkling of evil trying to worm its way into normality.   
 On the other hand, that’s exactly why I try to police my own worldview for that. I’m tetchy and still largely insufferable on politics on a personal level, but that level of insufferability and tetchiness is more… universal to my character, than particular to my political views. Wish I could say I’m working on it, but the truth is I’m just trying to make it through the next day at this point, lmao.  
 And the truth is, there  is  some point to that voice - tolerating things normalizes them. But if your idea is to tolerate no evil views in the people you talk with, you will very quickly end up in the same situation as religious monastics and hermits - or inquisitions. You have to pick which evils, and what  intensity,  are worth going nuclear on, instead of whiting out massive groups with a broad brush, unless you’re willing to do what monastics, hermits, and inquisitions do. And I would venture to say that… none of those are particularly good or moral choices.   
 Once you let that combative self-righteousness dictate how you see the world, everyone becomes an enemy, and that’s not productive, healthy, or moral. It becomes a self-feeding isolation, an ouroboros of purifying and intensifying hatred, and… honestly, my entire ideological journey has been away from that, save an acquired hatred for libertarians around 2017. I had a taste of that self-righteous spiral early on in coming-of-political-age, thrill and all, and I still didn’t like where it went. It’s not good for anyone.   
 At the end of the day, I get their core point, that there are some things that you have to draw the line on - the idea of total tolerance or total left unity is a pipedream; injustice to the oppressed. But at the same time, so is total purity and correctness.   
 At some point your worldview has to account for the fact that most people are just trying to keep their heads down and get by, and so are you. The notion of infinite heroism, of infinite struggle against injustice, infinite wisdom, infinite discernment of good and evil, feels good, but is incoherent, impossible, and itself, unjust. You have to see that people are capable of being wrong, even horrifically wrong, but not always fundamentally broken so much as just trying to keep themselves afloat in the horrific melange that is our upbringing, our lives, and our environments.   
 I’ll brawl with folk all day long over issues I think are important, and I think they’re distinctly wrong over. More than I should, honestly, and almost certainly more savagely than I should. I absolutely go bare-knuckles on every point I feel is important, and that… sometimes leads to asymmetric views, where I can view someone as “Good fellow, sometimes has bad views that need to be confronted without softballing the implications, but don’t we all?”, because what’s a little vicious disputation between gentlefolk and scholars? And they view me as “Insufferable foul-mouthed aggressive shithead”, not necessarily incorrectly, lmao.   
 But shutting out people entirely has to be dire, a matter of  values  - or at least information hygiene. Take the learning moments where you can. Most people may not be directly convinced by an argument or ten, but their  trajectory  can be shifted by exposure to more correct views.  
 And for that matter, we should hope ourselves to be shifted to more correct views wherever we may be wrong.";
"UK Leader Slams Trump as ‘Dangerous and Corrupt Gangster’ in Explosive Parliament Speech 
 UK Liberal Democrat leader Ed Davey calls Trump a “dangerous and corrupt gangster,” warning of global instability and rejecting U.S. war escalation plans. 
 #classConsciousness   #collectiveBargaining   #EconomicJustice   #laborActivism   #LaborMovement   #MAGA   #misinformation   #Organizing   #pensions   #ProgressivePolitics   #unionEducation   #unions   #wages   #workerRights   #workingClass 
 https:// wp.me/p1OjMZ-oQB";0
"""Artificial intelligence chatbots will tell you where to find alternatives to chemotherapy if you ask them, a new study finds. At a time when influencers and political figures on social media increasingly promote bogus treatments for cancer or other health problems — and as more people rely on AI for health advice — the new research suggests that some chatbot responses could be putting patients’ lives at risk."" https://www. nbcnews.com/health/health-news /chatbots-offer-problematic-cancer-vaccines-5g-advice-study-rcna332068 # PublicHealth   # AI   # chatbots   # misinformation   # cancer   # food";1
📊 CRED-1 April Update 2,673 domains tracked for credibility scoring 22 domains rescored this month across 3 automated pipeline runs Dataset:  https:// github.com/aloth/cred-1 Paper:  https:// arxiv.org/abs/2503.02647 # CredibilityScoring   # Misinformation   # OpenData   # NLP;1
RE:  https:// mstdn.ca/@thetyee/116442798895 036222 And no doubt this ‘content’ is being steered by the algorithm into to the faces of sedition-curious Albertans 24/7. YouTube is just as much of a toxic shitpump as Twitter/X and FaceBook, yet it seems to largely get a pass because it’s so deeply embedded into people’s online lives. (That, and the billionaire oligarchs behind it keep a fairly low profile, unlike Musk and Zuck) YouTube has done just as much (if not more) to destabilize democracy and radicalize folx as any of them! # Misinformation   # Disinformation   # Propaganda   # AstroTurfing   # ABPoli   # CDNPoli;
Propaganda becomes vicious and reprehensive only when its authors consciously and deliberately disseminate what they know to be lies, or when they aim at effects which they know to be prejudicial to the common good. --Edward Bernays, Propaganda (1928)  # propaganda   # disinformation   # misinformation   # fakenews   # uniparty   # EconomicHappinessMachine;1
@ carolannie  (the link doesn't seem to work, but I guess that's OK for  # Misinformation );
Children of the world, rejoice! Veggies are bad for you!  # FakeNews   # Misinformation https:// arstechnica.com/health/2026/04 /absurdly-bad-study-spurs-headlines-linking-healthy-diet-to-lung-cancer Edited, an extra character  snuck in;
The mechanism by which ideas are disseminated on a large scale is propaganda, in the broad sense of an organized effort to spread a particular belief or doctrine. --Edward Bernays, Propaganda (1928)  # propaganda   # disinformation   # misinformation   # fakenews   # uniparty   # EconomicHappinessMachine;1
@ebbot 2/2 Propaganda (1928)  # propaganda   # disinformation   # misinformation   # fakenews   # uniparty   # EconomicHappinessMachine;
@ebbot 2/2 and at last even the bourgeoisie stood in fear of the common people. For the masses promised to become king. --Edward Bernays, Propaganda (1928)  # propaganda   # disinformation   # misinformation   # fakenews   # uniparty   # EconomicHappinessMachine;1
"From our leaders and the media they use to reach the public, we accept the evidence and the demarcation of issues bearing upon public question; from some ethical teacher, be it a minister, a favorite essayist, or merely prevailing opinion, we accept a standardized code of social conduct to which we conform most of the time. --Edward Bernays, Propaganda (1928)  # propaganda   # disinformation   # misinformation   # fakenews   # uniparty   # EconomicHappinessMachine";1
Informed Citizenry:  #Education  equips people with critical thinking and knowledge of political, social, and economic systems. An informed electorate can participate effectively, resist  #misinformation,  and uphold democratic values essential to national security.  #InformedCitizenry;1
